;company;company_id
23043;{'name': 'Kent, James and Ibarra', 'catchPhrase': 'Multi-lateral zero tolerance matrices', 'bs': 'incubate sticky action-items'};16351.0
23044;{'name': 'Clark and Sons', 'catchPhrase': 'Networked responsive knowledgebase', 'bs': 'repurpose end-to-end infrastructures'};12928.0
23045;{'name': 'Johnson-Smith', 'catchPhrase': 'Streamlined methodical help-desk', 'bs': 'architect dynamic platforms'};3822.0
23047;{'name': 'Dillon, Ellison and Robertson', 'catchPhrase': 'Sharable value-added website', 'bs': 'seize bricks-and-clicks schemas'};21894.0
23048;{'name': 'Walker-Butler', 'catchPhrase': 'Upgradable intermediate monitoring', 'bs': 'extend wireless users'};8507.0
23050;{'name': 'Vaughn, Robinson and Moses', 'catchPhrase': 'Sharable logistical archive', 'bs': 'productize rich functionalities'};4214.0
23052;{'name': 'Robertson, Wilson and Jackson', 'catchPhrase': 'Optimized web-enabled extranet', 'bs': 'innovate magnetic systems'};11535.0
23053;{'name': 'Nichols Inc', 'catchPhrase': 'Virtual mobile benchmark', 'bs': 'scale bleeding-edge schemas'};24967.0
23054;{'name': 'Underwood, Woods and Benjamin', 'catchPhrase': 'Proactive dynamic monitoring', 'bs': 'expedite 24/365 e-commerce'};11059.0
23056;{'name': 'Garza-Mcdaniel', 'catchPhrase': 'Mandatory encompassing moratorium', 'bs': 'exploit e-business infrastructures'};18960.0
23058;{'name': 'Meyers, Adams and Peck', 'catchPhrase': 'Expanded mobile array', 'bs': 'architect distributed technologies'};3666.0
23059;{'name': 'Perry, Nelson and Hill', 'catchPhrase': 'Upgradable national Internet solution', 'bs': 'monetize next-generation action-items'};5014.0
23060;{'name': 'Young-Logan', 'catchPhrase': 'Digitized actuating data-warehouse', 'bs': 'aggregate B2B infrastructures'};4100.0
23065;{'name': 'Miles LLC', 'catchPhrase': 'Vision-oriented stable matrices', 'bs': 'redefine end-to-end vortals'};15745.0
23068;{'name': 'Jackson, Perkins and Woods', 'catchPhrase': 'Synergized maximized secured line', 'bs': 'visualize global initiatives'};3610.0
23069;{'name': 'Moore-Gomez', 'catchPhrase': 'Pre-emptive reciprocal success', 'bs': 'deliver out-of-the-box interfaces'};23713.0
23070;{'name': 'Jones-Price', 'catchPhrase': 'Innovative foreground analyzer', 'bs': 'aggregate integrated users'};23086.0
23071;{'name': 'Martinez, Ingram and Suarez', 'catchPhrase': 'Cross-group intermediate encoding', 'bs': 'deliver scalable synergies'};17434.0
23072;{'name': 'Miller and Sons', 'catchPhrase': 'Persistent optimizing function', 'bs': 'innovate dot-com eyeballs'};3943.0
23074;{'name': 'Mason-Keith', 'catchPhrase': 'Advanced system-worthy knowledge user', 'bs': 'deploy seamless eyeballs'};4780.0
23077;{'name': 'Russell, Smith and Johnson', 'catchPhrase': 'Customizable mobile orchestration', 'bs': 'brand collaborative info-mediaries'};14701.0
23078;{'name': 'Smith, Hoffman and Haynes', 'catchPhrase': 'Team-oriented fresh-thinking product', 'bs': 'architect holistic ROI'};25387.0
23079;{'name': 'Walker-Turner', 'catchPhrase': 'Programmable demand-driven adapter', 'bs': 'strategize magnetic e-tailers'};5512.0
23080;{'name': 'Faulkner-Miller', 'catchPhrase': 'Proactive content-based solution', 'bs': 'revolutionize bricks-and-clicks methodologies'};25085.0
23081;{'name': 'Houston-Hernandez', 'catchPhrase': 'Robust non-volatile challenge', 'bs': 'aggregate robust niches'};4477.0
23082;{'name': 'Carter PLC', 'catchPhrase': 'Centralized systematic functionalities', 'bs': 'extend intuitive portals'};1721.0
23083;{'name': 'Crane-Morgan', 'catchPhrase': 'Synergized analyzing middleware', 'bs': 'revolutionize turn-key e-services'};18937.0
23084;{'name': 'Reed PLC', 'catchPhrase': 'Reactive zero administration parallelism', 'bs': 'disintermediate synergistic technologies'};11549.0
23086;{'name': 'Gomez, Wright and Mahoney', 'catchPhrase': 'Implemented hybrid open architecture', 'bs': 'envisioneer vertical web services'};15685.0
23087;{'name': 'Phelps Group', 'catchPhrase': 'Cross-group user-facing support', 'bs': 'grow distributed infrastructures'};17941.0
23088;{'name': 'Gregory, Jones and Brown', 'catchPhrase': 'Implemented real-time productivity', 'bs': 'brand innovative bandwidth'};17328.0
23089;{'name': 'Wilson, Joseph and Barker', 'catchPhrase': 'Exclusive global software', 'bs': 'morph global partnerships'};1803.0
23090;{'name': 'Martin LLC', 'catchPhrase': 'Operative background productivity', 'bs': 'seize B2B platforms'};12439.0
23091;{'name': 'Murillo-Rosales', 'catchPhrase': 'Managed asymmetric flexibility', 'bs': 'redefine back-end models'};12652.0
23092;{'name': 'Ferrell LLC', 'catchPhrase': 'Stand-alone systemic complexity', 'bs': 'unleash frictionless mindshare'};17816.0
23096;{'name': 'Jackson, Lopez and Walls', 'catchPhrase': 'Focused bottom-line throughput', 'bs': 'maximize B2C infrastructures'};10267.0
23097;{'name': 'Davis-Ortiz', 'catchPhrase': 'Proactive coherent project', 'bs': 'leverage impactful convergence'};15718.0
23098;{'name': 'Ochoa and Sons', 'catchPhrase': 'Progressive zero administration matrix', 'bs': 'redefine synergistic platforms'};7706.0
23100;{'name': 'Walters, Hughes and Mcgee', 'catchPhrase': 'Visionary neutral standardization', 'bs': 'utilize distributed technologies'};10662.0
23101;{'name': 'Peters-Poole', 'catchPhrase': 'Function-based static interface', 'bs': 'incentivize viral content'};22301.0
23103;{'name': 'Benson, Morrow and Franco', 'catchPhrase': 'Re-engineered 5thgeneration access', 'bs': 'benchmark holistic applications'};4333.0
23104;{'name': 'Houston, Reed and Sweeney', 'catchPhrase': 'Managed 24hour Graphical User Interface', 'bs': 'optimize vertical functionalities'};25887.0
23106;{'name': 'James, White and Hoffman', 'catchPhrase': 'Robust maximized archive', 'bs': 'maximize back-end markets'};16553.0
23108;{'name': 'Lewis-Rodgers', 'catchPhrase': 'Integrated maximized info-mediaries', 'bs': 'synergize cross-media content'};13171.0
23109;{'name': 'Johnson-Craig', 'catchPhrase': 'Automated multi-tasking system engine', 'bs': 'maximize virtual interfaces'};20649.0
23110;{'name': 'Jones Group', 'catchPhrase': 'Adaptive 24/7 open system', 'bs': 'evolve integrated synergies'};5187.0
23112;{'name': 'Rodgers-Mckee', 'catchPhrase': 'Synergistic explicit structure', 'bs': 'exploit proactive info-mediaries'};25165.0
23113;{'name': 'Johnson LLC', 'catchPhrase': 'Universal modular installation', 'bs': 'engage collaborative niches'};4206.0
23116;{'name': 'Bryant, Dyer and Ray', 'catchPhrase': 'Virtual eco-centric migration', 'bs': 'enable enterprise infrastructures'};660.0
23117;{'name': 'Anderson-Choi', 'catchPhrase': 'Multi-tiered static pricing structure', 'bs': 'deploy integrated synergies'};7050.0
23119;{'name': 'Lara-Burns', 'catchPhrase': 'Balanced transitional utilization', 'bs': 'brand 24/7 e-markets'};20225.0
23120;{'name': 'Johnson-Perez', 'catchPhrase': 'Secured stable hub', 'bs': 'architect synergistic communities'};12565.0
23121;{'name': 'Singh-Simon', 'catchPhrase': 'Up-sized static hierarchy', 'bs': 'incentivize web-enabled relationships'};17573.0
23124;{'name': 'Schneider PLC', 'catchPhrase': 'Versatile upward-trending initiative', 'bs': 'leverage dynamic methodologies'};11969.0
23125;{'name': 'Fowler LLC', 'catchPhrase': 'Compatible dynamic groupware', 'bs': 'implement frictionless applications'};16753.0
23126;{'name': 'Butler, Jackson and Lopez', 'catchPhrase': 'Automated motivating attitude', 'bs': 'expedite wireless ROI'};3562.0
23127;{'name': 'Huff Ltd', 'catchPhrase': 'Customizable bandwidth-monitored system engine', 'bs': 'repurpose sticky niches'};2053.0
23128;{'name': 'Jensen-Garrett', 'catchPhrase': 'Business-focused multimedia data-warehouse', 'bs': 'productize transparent e-commerce'};4322.0
23136;{'name': 'Kennedy Group', 'catchPhrase': 'Visionary client-server matrices', 'bs': 'generate innovative e-commerce'};4393.0
23138;{'name': 'Davis, Kennedy and Maxwell', 'catchPhrase': 'Proactive actuating standardization', 'bs': 'productize synergistic platforms'};7892.0
23140;{'name': 'Benson LLC', 'catchPhrase': 'Automated user-facing data-warehouse', 'bs': 'seize open-source infrastructures'};12464.0
23141;{'name': 'Richardson, Austin and Hampton', 'catchPhrase': 'Persevering real-time artificial intelligence', 'bs': 'scale wireless infrastructures'};9195.0
23142;{'name': 'Bryan, Valenzuela and Lowe', 'catchPhrase': 'Seamless intermediate portal', 'bs': 'deploy holistic relationships'};7057.0
23143;{'name': 'Carpenter Inc', 'catchPhrase': 'Managed modular leverage', 'bs': 'reinvent enterprise applications'};11556.0
23144;{'name': 'Macdonald, Brown and Frye', 'catchPhrase': 'Team-oriented heuristic contingency', 'bs': 'syndicate 24/365 applications'};6342.0
23145;{'name': 'Cisneros-Bautista', 'catchPhrase': 'Enterprise-wide asynchronous approach', 'bs': 'enable intuitive portals'};22157.0
23146;{'name': 'Jensen, Hood and Fox', 'catchPhrase': 'Front-line fresh-thinking circuit', 'bs': 'deliver end-to-end e-services'};17425.0
23148;{'name': 'Hayes-Vega', 'catchPhrase': 'Organized disintermediate standardization', 'bs': 'seize leading-edge methodologies'};13030.0
23149;{'name': 'Taylor PLC', 'catchPhrase': 'Advanced intangible hub', 'bs': 'aggregate rich bandwidth'};24342.0
23150;{'name': 'Hardin and Sons', 'catchPhrase': 'Advanced dedicated capacity', 'bs': 'integrate robust applications'};23396.0
23153;{'name': 'Garcia PLC', 'catchPhrase': 'Visionary bandwidth-monitored system engine', 'bs': 'matrix web-enabled e-tailers'};14545.0
23156;{'name': 'Frost, Tanner and Flowers', 'catchPhrase': 'Diverse intangible functionalities', 'bs': 'generate wireless applications'};10871.0
23158;{'name': 'Hines and Sons', 'catchPhrase': 'Switchable uniform service-desk', 'bs': 'orchestrate frictionless partnerships'};6597.0
23159;{'name': 'Swanson, Valencia and Romero', 'catchPhrase': 'Grass-roots discrete policy', 'bs': 're-intermediate world-class niches'};14137.0
23160;{'name': 'Smith, Edwards and Hartman', 'catchPhrase': 'Pre-emptive zero administration contingency', 'bs': 'generate magnetic applications'};159.0
23161;{'name': 'Tran-Johnson', 'catchPhrase': 'Organic clear-thinking functionalities', 'bs': 'implement back-end e-services'};6532.0
23162;{'name': 'Bowen-Howard', 'catchPhrase': 'Visionary well-modulated approach', 'bs': 'productize visionary e-commerce'};14372.0
23163;{'name': 'Lewis-Torres', 'catchPhrase': 'Synergistic neutral model', 'bs': 'innovate robust methodologies'};19827.0
23165;{'name': 'Collins, Robertson and Nelson', 'catchPhrase': 'Streamlined hybrid orchestration', 'bs': 'syndicate proactive ROI'};7494.0
23166;{'name': 'Flores Group', 'catchPhrase': 'Stand-alone systemic array', 'bs': 'enable user-centric e-commerce'};12577.0
23167;{'name': 'Cross PLC', 'catchPhrase': 'Reduced client-driven utilization', 'bs': 'revolutionize revolutionary markets'};8110.0
23168;{'name': 'Shaffer-Anderson', 'catchPhrase': 'Intuitive clear-thinking implementation', 'bs': 'architect innovative methodologies'};11570.0
23170;{'name': 'Rice-Scott', 'catchPhrase': 'Organized interactive service-desk', 'bs': 'embrace granular solutions'};12295.0
23171;{'name': 'Moore, Summers and Fernandez', 'catchPhrase': 'Public-key eco-centric archive', 'bs': 'incubate integrated convergence'};10815.0
23174;{'name': 'Johnson Group', 'catchPhrase': 'Innovative logistical circuit', 'bs': 'envisioneer visionary applications'};1706.0
23175;{'name': 'Fox Inc', 'catchPhrase': 'Sharable even-keeled help-desk', 'bs': 'e-enable mission-critical metrics'};19525.0
23177;{'name': 'Rivas PLC', 'catchPhrase': 'Streamlined motivating encryption', 'bs': 'extend customized info-mediaries'};25266.0
23178;{'name': 'Vasquez-Gonzales', 'catchPhrase': 'Multi-channeled next generation collaboration', 'bs': 'envisioneer wireless schemas'};17901.0
23179;{'name': 'Ferguson-Martin', 'catchPhrase': 'Streamlined neutral concept', 'bs': 'strategize strategic relationships'};18798.0
23181;{'name': 'Griffith Ltd', 'catchPhrase': 'Switchable contextually-based hierarchy', 'bs': 'embrace dot-com e-markets'};22258.0
23183;{'name': 'Diaz Group', 'catchPhrase': 'Managed dynamic approach', 'bs': 'morph innovative initiatives'};25009.0
23186;{'name': 'Myers and Sons', 'catchPhrase': 'Phased stable parallelism', 'bs': 'reinvent impactful synergies'};1400.0
23187;{'name': 'Moore, Gonzalez and Wall', 'catchPhrase': 'Sharable tangible architecture', 'bs': 'expedite 24/7 experiences'};17318.0
23188;{'name': 'Mitchell LLC', 'catchPhrase': 'Profit-focused web-enabled conglomeration', 'bs': 'morph scalable action-items'};14221.0
23189;{'name': 'Johnson, Morgan and Torres', 'catchPhrase': 'Horizontal content-based array', 'bs': 'syndicate revolutionary schemas'};6418.0
23190;{'name': 'Moore-Hernandez', 'catchPhrase': 'Fundamental interactive system engine', 'bs': 'extend intuitive e-commerce'};21609.0
23191;{'name': 'Franklin, Duncan and Hull', 'catchPhrase': 'Mandatory optimal toolset', 'bs': 'matrix user-centric partnerships'};17161.0
23192;{'name': 'Spencer-Brown', 'catchPhrase': 'Universal secondary approach', 'bs': 'strategize front-end solutions'};12131.0
23194;{'name': 'Mejia LLC', 'catchPhrase': 'Virtual fault-tolerant model', 'bs': 'architect granular experiences'};14308.0
23198;{'name': 'Long-Combs', 'catchPhrase': 'Team-oriented zero administration Graphic Interface', 'bs': 'architect robust experiences'};6723.0
23199;{'name': 'Contreras Inc', 'catchPhrase': 'Future-proofed 4thgeneration orchestration', 'bs': 'morph mission-critical bandwidth'};9611.0
23200;{'name': 'Wells-Townsend', 'catchPhrase': 'Open-source optimizing parallelism', 'bs': 'cultivate cutting-edge users'};10995.0
23201;{'name': 'Brown-Harrell', 'catchPhrase': 'Profound scalable hierarchy', 'bs': 'empower compelling niches'};12905.0
23202;{'name': 'Clark, Nicholson and Taylor', 'catchPhrase': 'Cloned real-time hierarchy', 'bs': 'benchmark extensible web services'};18041.0
23203;{'name': 'Brown-Burch', 'catchPhrase': 'Sharable hybrid projection', 'bs': 'empower strategic deliverables'};1913.0
23204;{'name': 'Benton, Russell and Shaw', 'catchPhrase': 'Persevering modular array', 'bs': 'mesh intuitive technologies'};5708.0
23205;{'name': 'Powers-Hernandez', 'catchPhrase': 'Future-proofed hybrid service-desk', 'bs': 'leverage wireless applications'};8924.0
23209;{'name': 'Caldwell, Tran and Rivera', 'catchPhrase': 'Multi-channeled uniform protocol', 'bs': 'monetize enterprise e-markets'};22505.0
23210;{'name': 'Espinoza Inc', 'catchPhrase': 'Reduced maximized initiative', 'bs': 'empower extensible communities'};15338.0
23214;{'name': 'Davis-Brock', 'catchPhrase': 'Advanced background Local Area Network', 'bs': 'enable extensible bandwidth'};24040.0
23215;{'name': 'Allen, Lopez and Cook', 'catchPhrase': 'Proactive encompassing knowledgebase', 'bs': 'benchmark killer architectures'};2184.0
23216;{'name': 'Lewis PLC', 'catchPhrase': 'Down-sized web-enabled pricing structure', 'bs': 'monetize interactive e-tailers'};12320.0
23218;{'name': 'Morgan-Miller', 'catchPhrase': 'Cross-platform full-range adapter', 'bs': 'e-enable holistic relationships'};7343.0
23220;{'name': 'Grant LLC', 'catchPhrase': 'Horizontal contextually-based focus group', 'bs': 'matrix plug-and-play bandwidth'};18056.0
23221;{'name': 'Bowers Inc', 'catchPhrase': 'Adaptive local product', 'bs': 'innovate leading-edge schemas'};18340.0
23225;{'name': 'Koch, Boyd and Flores', 'catchPhrase': 'Networked context-sensitive policy', 'bs': 're-intermediate cutting-edge portals'};4057.0
23228;{'name': 'Fitzgerald-Stout', 'catchPhrase': 'Expanded bandwidth-monitored attitude', 'bs': 'repurpose compelling paradigms'};10563.0
23229;{'name': 'Stewart-Pace', 'catchPhrase': 'Reactive methodical open system', 'bs': 'repurpose collaborative relationships'};19096.0
23230;{'name': 'Morton PLC', 'catchPhrase': 'Triple-buffered coherent functionalities', 'bs': 'monetize robust relationships'};11762.0
23232;{'name': 'Morton, Mueller and Key', 'catchPhrase': 'Enterprise-wide asynchronous architecture', 'bs': 'evolve one-to-one action-items'};5750.0
23233;{'name': 'Mcdonald-Manning', 'catchPhrase': 'Digitized contextually-based toolset', 'bs': 'e-enable revolutionary experiences'};8535.0
23237;{'name': 'Bolton, Shields and James', 'catchPhrase': 'Intuitive eco-centric application', 'bs': 'iterate 24/7 partnerships'};21906.0
23238;{'name': 'Sims-Chandler', 'catchPhrase': 'Re-contextualized homogeneous challenge', 'bs': 'scale 24/365 markets'};24514.0
23241;{'name': 'Jefferson, Mills and Harper', 'catchPhrase': 'De-engineered responsive Local Area Network', 'bs': 'visualize frictionless action-items'};25527.0
23242;{'name': 'Glover Group', 'catchPhrase': 'Multi-layered responsive encryption', 'bs': 'cultivate holistic synergies'};16436.0
23244;{'name': 'Wilson-Sanchez', 'catchPhrase': 'Down-sized cohesive Graphical User Interface', 'bs': 'transition real-time e-markets'};8751.0
23245;{'name': 'Watson-Miller', 'catchPhrase': 'Down-sized didactic hub', 'bs': 'visualize enterprise e-markets'};19954.0
